datetime,lst_median_C,lst_mean_C,lst_mean_uncertainty,lst_std,bootstrap_ci_lower,bootstrap_ci_upper,n_valid_pixels
2016-04-19 14:12:00,-23.972006225585915,-23.784662953252365,0.18061913884204367,1.1241729725815217,,,575
2016-04-19 15:53:00,-25.006002807617165,-24.938083972964534,0.180409179057604,1.1406136462939793,,,567
2016-04-19 17:34:00,-28.048010253906227,-27.487981969778104,0.18152982283389954,1.5388875304132896,,,587
2016-04-19 19:15:00,-30.40599670410154,-29.624634613165853,0.18220676261664442,1.968469630233432,,,474
2016-04-19 20:56:00,-31.590002441406227,-30.973476673867452,0.1831611509995438,2.351574032386065,,,422
2016-04-20 12:05:00,-21.467993164062477,-21.506440235851812,0.18009830602851393,1.0650135405080237,,,529
2016-04-20 13:46:00,-19.980001831054665,-20.098552363820716,0.18000375247849953,0.4048776347201898,,,534
2016-04-20 15:27:00,-20.172003173828102,-20.168245954113985,0.1801275119646868,0.36307578047056643,,,549
2016-04-20 17:08:00,-20.77800598144529,-20.907060972145473,0.1800204500987542,0.6414867041749144,,,587
2016-04-20 18:49:00,-21.66600646972654,-21.684445471233772,0.18105209254038832,0.6238233852200623,,,576
2016-04-20 20:30:00,-22.765997314453102,-22.635394704909515,0.1802381028731664,0.5298867601836745,,,168
2016-04-21 11:39:00,-26.035002136230446,-26.182857857498448,0.18191373652102902,1.3273644923813668,,,510
2016-04-21 13:20:00,-24.690008544921852,-24.666997198993954,0.1807698345449492,1.0946749478481606,,,517
2016-04-21 15:01:00,-25.074011230468727,-24.96203368257656,0.1805822868135911,0.7950837210374236,,,553
2016-04-21 16:42:00,-27.052008056640602,-27.0965367934283,0.18168272001008087,1.2455849742143814,,,561
2016-04-21 18:23:00,-28.211996459960915,-27.598709998332254,0.18218311006334467,1.6236116788108448,,,568
2016-04-21 20:04:00,-32.2240051269531,-31.783779159163345,0.18233427347246983,1.7258116041525156,,,359
2016-04-21 21:45:00,-32.446005249023415,-32.68000225937155,0.18400001525878906,0.5568062184405429,,,57
2016-04-22 11:13:00,-28.075994873046852,-27.15502153828703,0.18097941413760457,1.9142659631675034,,,437
2016-04-22 12:54:00,-26.47600402832029,-26.25541118656821,0.18131010152331187,1.1916615614046375,,,545
2016-04-22 14:35:00,-25.926000976562477,-25.79930620585401,0.18139384554265298,0.5522191654180107,,,584
2016-04-22 16:16:00,-26.549993896484352,-26.689143802997478,0.18110437371699137,0.943781402112585,,,527
2016-04-22 17:57:00,-29.717993164062477,-29.233840612463013,0.18205406526187518,1.2404568541186278,,,555
2016-04-22 19:38:00,-31.754003906249977,-31.017012800044597,0.1825259237509085,2.0658038053123238,,,521
2016-04-22 21:19:00,-34.26199951171873,-34.03538139910734,0.18282645916150622,1.4412367323022122,,,242
2016-04-23 12:27:00,-26.500006103515602,-26.06797511020551,0.18132337429256082,1.4949873991080482,,,535
2016-04-23 14:08:00,-24.893995666503884,-24.383428238961642,0.18127437796618534,1.1707294695126127,,,554
2016-04-23 15:49:00,-24.54399719238279,-24.57120863619221,0.18079004428776982,1.1580641823253537,,,562
2016-04-23 17:30:00,-27.65800323486326,-27.265418067345223,0.18209791344987764,1.3351248824489763,,,572
2016-04-23 19:11:00,-29.64000549316404,-29.077554869203794,0.18136535429382125,1.7860032455616426,,,479
2016-04-23 20:52:00,-29.265997314453102,-29.051620305685617,0.18169880568622107,1.8610188993700933,,,498
2016-04-24 12:01:00,-24.90800323486326,-24.68033255158565,0.18035972005814957,1.3368460154953545,,,556
2016-04-24 13:42:00,-23.604010009765602,-23.579790806482066,0.18049741748701106,0.9398957321318744,,,579
2016-04-24 15:23:00,-24.11400451660154,-24.03822778234195,0.18232099951049427,0.6569383232744561,,,567
2016-04-24 17:04:00,-26.401998901367165,-26.108785903474768,0.18201758593373224,1.2125530112388234,,,569
2016-04-24 18:45:00,-29.36400451660154,-28.72294631206725,0.1822037467628667,1.7398818782649548,,,589
2016-04-24 20:26:00,-31.77800598144529,-30.790235843729874,0.18246068612913066,2.4830411811928497,,,534
2016-04-25 11:35:00,-26.360006713867165,-25.806051791126976,0.18111202566905324,1.668895544221849,,,491
2016-04-25 13:16:00,-24.840002441406227,-24.52647729244896,0.18162431980913735,1.2236185806720075,,,543
2016-04-25 14:57:00,-24.269995117187477,-24.190595667093476,0.1814418705396874,0.627991206345131,,,559
2016-04-25 16:38:00,-25.713995361328102,-25.73583055783621,0.18127055767260186,1.1750686442372735,,,584
2016-04-25 18:19:00,-28.821997070312477,-28.356557391441015,0.18289238089101423,1.562002060571918,,,511
2016-04-25 20:00:00,-31.258001708984352,-30.310104600438507,0.18173208607817595,2.4253876378239383,,,530
2016-04-25 21:41:00,-32.81999816894529,-32.114511742172056,0.18266366943548817,2.2186891992931126,,,443
2016-04-26 11:09:00,,,,,,,0
2016-04-26 12:50:00,-23.987997436523415,-23.822539038797004,0.18147573826961147,0.8669532826710085,,,515
2016-04-26 14:31:00,-22.907995605468727,-22.843122719818666,0.18052453651743114,0.4820903524409653,,,530
2016-04-26 16:12:00,-23.135992431640602,-23.213356763635943,0.18037829163195582,0.6672643900386886,,,571
2016-04-26 17:53:00,-25.69200744628904,-25.266757602556368,0.1806702212238988,1.5615125196181154,,,564
2016-04-26 19:34:00,-27.493994140624977,-26.634165147120825,0.18204281276186152,2.1614891503520037,,,514
2016-04-26 21:15:00,-27.592001342773415,-26.873678588867165,0.18122034860869585,2.2434407119452517,,,531
2016-04-27 12:24:00,-15.919989013671852,-16.351969828582583,0.17960387108406584,1.5400580963448196,,,207
2016-04-27 14:05:00,-17.30400695800779,-17.766170333603668,0.18000000715255737,1.0106063467239195,,,59
2016-04-27 15:46:00,-18.160009765624977,-18.278803100585918,0.18000000715255737,0.5486071989952774,,,25
2016-04-27 17:27:00,,,,,,,0
2016-04-27 19:08:00,-16.906011962890602,-16.8518665132068,0.17999603889054722,0.6985870249573084,,,504
2016-04-27 20:49:00,,,,,,,0
2016-04-28 11:58:00,-13.340002441406227,-13.108852019133394,0.17805185505637416,0.9354776448569403,,,540
2016-04-28 13:39:00,-12.097998046874977,-12.132120046667865,0.17905667800136196,0.3192117240965769,,,547
2016-04-28 15:20:00,-11.678015136718727,-11.668731774668004,0.178551487637648,0.3827179925028097,,,573
2016-04-28 17:01:00,-12.919989013671852,-12.818366145566472,0.1796648516463886,0.7091930549870203,,,549
2016-04-28 18:41:00,-14.859991455078102,-14.803705958316186,0.18001053346353665,0.7319600401364821,,,570
2016-04-28 20:22:00,-16.902014160156227,-16.622082210492465,0.17994937413855444,1.1254351262900182,,,553
2016-04-29 11:31:00,-13.552008056640602,-13.417522807734201,0.17964706526083105,0.6045075265346511,,,459
2016-04-29 13:12:00,-12.556005859374977,-12.490688195027076,0.17885915977014621,0.6242992550018743,,,568
2016-04-29 14:53:00,-12.519995117187477,-12.477246468527255,0.17942807616894704,0.6222083540649328,,,570
2016-04-29 16:34:00,-14.876013183593727,-14.731956637635506,0.17957143485546112,1.333137816793775,,,490
2016-04-29 18:15:00,-14.594000244140602,-14.230941345094436,0.17962525294142126,1.4114935836156175,,,507
2016-04-29 19:56:00,-16.880010986328102,-16.328155124447733,0.18005240897294214,2.13980557875285,,,458
2016-04-29 21:37:00,-16.618017578124977,-16.70120302353223,0.17994093527145025,1.9304377022195458,,,474
2016-05-01 12:20:00,-17.344000244140602,-16.327024179134696,0.17991698811639031,2.132262222708129,,,530
2016-05-01 14:01:00,-12.035986328124977,-12.086802879931497,0.17904988646224107,1.1488484060829627,,,421
2016-05-01 15:42:00,-13.448004150390602,-13.092178884075224,0.1794004533314865,1.5836948227998056,,,447
2016-05-01 17:23:00,-14.627996826171852,-14.7690366761409,0.1798691979373794,0.5856295954715821,,,581
2016-05-01 19:04:00,-16.871984863281227,-16.878394899211912,0.18000000715255737,0.5230730136861783,,,488
2016-05-01 20:45:00,-19.664007568359352,-19.494228593565566,0.17989569028718866,0.8113248090316194,,,556
2016-05-02 11:54:00,-17.582006835937477,-17.80730966787354,0.1793216432047169,0.8555113272372273,,,513
2016-05-02 13:35:00,-14.179998779296852,-14.289066854818884,0.18001849139574055,0.5499886541314912,,,541
2016-05-02 15:16:00,-12.880010986328102,-12.997187831945553,0.17915088262474327,0.5603218564519257,,,570
2016-05-02 16:57:00,-14.927999877929665,-14.573742360082122,0.17931379886536764,1.1130411189368197,,,580
2016-05-02 18:38:00,-17.530004882812477,-17.322723929358062,0.17994208532358555,1.201321987422351,,,587
2016-05-02 20:19:00,-18.761999511718727,-18.489802267851104,0.18003377824406686,2.1290762257401457,,,533
2016-05-03 11:28:00,-11.574011230468727,-11.55162645705201,0.1791787288924481,0.21086991264552027,,,470
2016-05-03 13:09:00,-12.009985351562477,-11.92080164495502,0.17943396826960006,0.450235214965794,,,530
2016-05-03 14:50:00,-11.078009033203102,-11.171298759674357,0.17933832356862933,0.5101100687038129,,,535
2016-05-03 16:31:00,-10.903997802734352,-11.016140064788203,0.17867938055942542,0.9571199209574762,,,577
2016-05-03 18:12:00,-11.836004638671852,-11.823418855860155,0.18000000715255737,0.5374671102232984,,,494
2016-05-03 19:53:00,-14.929998779296852,-14.954803394135979,0.17885714769363403,0.26493465884225825,,,504
2016-05-03 21:34:00,-16.164007568359352,-16.1684896621519,0.1799612661178695,0.13386512496956135,,,413
2016-05-04 11:01:00,,,,,,,0
2016-05-04 12:42:00,-10.500006103515602,-10.602097769001944,0.1781450415613087,0.9698833616406776,,,524
2016-05-04 14:23:00,-10.928015136718727,-10.77009613705377,0.17866788766462438,0.6377371937347572,,,548
2016-05-04 16:04:00,-11.038000488281227,-11.35172220117903,0.1788750048726797,0.9030801759331402,,,544
2016-05-04 17:45:00,-12.333990478515602,-12.340390910845997,0.18000000715255737,0.36519188987248213,,,521
2016-05-04 19:26:00,-12.829992675781227,-12.7922211294362,0.17858206117179254,0.21089805667539382,,,457
2016-05-04 21:07:00,-13.945989990234352,-14.051306152343727,0.17998000711202622,0.5981510870344608,,,500
2016-05-05 12:16:00,-14.936010742187477,-14.40732764238544,0.17996905925656656,1.6715744528379035,,,517
2016-05-05 13:57:00,-11.329992675781227,-11.785070859244001,0.17900766797677767,1.4390111066144946,,,522
2016-05-05 15:38:00,-10.923986816406227,-11.3462120056152,0.17957143485546112,1.3233803135189035,,,560
2016-05-05 17:19:00,-11.041998291015602,-10.966643343735427,0.17910987499483916,0.31626952136553516,,,537
2016-05-05 19:00:00,-11.985998535156227,-12.238528669576056,0.1794326015761201,0.677142586496008,,,497
2016-05-05 20:41:00,-17.508001708984352,-16.83450624802532,0.17988235985531525,1.7976507655348688,,,544
2016-05-06 11:50:00,-13.949987792968727,-14.043953697703671,0.17939439844862323,0.453775603710585,,,535
2016-05-06 13:31:00,-13.299993896484352,-13.306220197248024,0.1796432496728124,0.4135129395234511,,,555
2016-05-06 15:12:00,-12.936010742187477,-12.966171162164017,0.17939552831560818,0.7228396112925081,,,536
2016-05-06 16:53:00,-13.080999755859352,-13.184547142948645,0.17962057375950172,0.4783241419765903,,,564
2016-05-06 18:34:00,-16.544012451171852,-16.792445816350266,0.17955638330546853,1.2367707323416317,,,541
2016-05-06 20:15:00,-18.232000732421852,-18.245904153031205,0.18000759730076654,1.6711015070667936,,,527
2016-05-07 11:24:00,-15.772009277343727,-15.745382970407434,0.18000000715255737,0.4184773023462677,,,436
2016-05-07 13:05:00,-15.664007568359352,-15.774432425462521,0.1801717631120718,0.7937129091296837,,,524
2016-05-07 14:46:00,-18.769995117187477,-18.64777620706596,0.18013808274618254,1.0281210204773594,,,478
2016-05-07 16:27:00,-18.384008789062477,-18.243107634899644,0.18033334116141,1.1099118107803998,,,510
2016-05-07 18:08:00,-19.64000549316404,-19.84859240767699,0.18005166777385556,1.4749819752128481,,,271
2016-05-07 19:49:00,-20.211996459960915,-20.08543618675168,0.18040244699251362,0.6451743868390492,,,492
2016-05-07 21:30:00,-21.952001953124977,-22.07473737655144,0.18113710617105808,0.7161266515727521,,,248
2016-05-08 12:39:00,-14.031988525390602,-14.161075462485258,0.17949434569421804,1.343588479162944,,,530
2016-05-08 14:20:00,-13.758001708984352,-13.677899904604317,0.17974074736789422,0.8556016222336894,,,540
2016-05-08 16:01:00,-15.142004394531227,-15.399693854967154,0.1793793162395214,0.9995942317516331,,,551
2016-05-08 17:42:00,-19.056005859374977,-18.686868275554787,0.18000000715255737,0.8909305137508117,,,577
2016-05-08 19:23:00,-21.612005615234352,-21.269247669228264,0.18090196976474687,1.1560600113604755,,,459
2016-05-08 21:04:00,-23.782003784179665,-23.384230496990114,0.1815858312062363,1.4247233411676088,,,536
2016-05-09 12:13:00,-16.765997314453102,-16.708279503716312,0.18000000715255737,0.41506582723295676,,,540
2016-05-09 13:53:00,-15.336004638671852,-15.342112481835557,0.17941068735790078,0.2143706478601471,,,543
2016-05-09 15:34:00,-15.108007812499977,-15.270762706938228,0.18000000715255737,0.36491928353333736,,,525
2016-05-09 17:15:00,-17.526007080078102,-17.40809637331492,0.18002353655356987,0.4595172749281956,,,510
2016-05-09 18:56:00,-19.543005371093727,-19.2899825277959,0.18030350971314693,1.0241802724777334,,,514
2016-05-09 20:37:00,-21.694006347656227,-21.19084715273715,0.18044564085423204,1.5789658374293454,,,561
2016-05-10 11:46:00,-16.228002929687477,-16.051654720306374,0.18000000715255737,0.6089591058609123,,,512
2016-05-10 13:27:00,-14.149999999999977,-14.157705828465453,0.1799302822406139,0.3773643677629572,,,545
2016-05-10 15:08:00,-13.399999999999977,-13.36073969496482,0.17966143747898922,0.38804390144506545,,,573
2016-05-10 16:49:00,-14.734014892578102,-14.632300731217356,0.17966983570545855,0.858467261455779,,,527
2016-05-10 18:30:00,-16.399999999999977,-16.19957250051118,0.18025993536956045,1.4916283988945567,,,554
2016-05-10 20:11:00,-16.795996093749977,-16.84220043945311,0.18058800834417343,0.6391349138658109,,,500
2016-05-10 21:52:00,,,,,,,0
2016-05-11 11:20:00,-15.268011474609352,-15.048719117080793,0.17994299984034903,1.0520306483891404,,,421
2016-05-11 13:01:00,-12.631002807617165,-12.689862738715249,0.18000000715255737,0.3611694545225042,,,522
2016-05-11 14:42:00,-11.462011718749977,-11.561978266380379,0.17896864617743144,0.5044071162569963,,,574
2016-05-11 16:23:00,-13.306005859374977,-13.254243048306137,0.17954483381633102,1.038845017330005,,,580
2016-05-11 18:04:00,-14.340002441406227,-14.58964660284795,0.1797170989171461,1.4000476209864434,,,509
2016-05-11 19:45:00,-15.705999755859352,-15.792070216639615,0.1798966271028841,1.4714740603395324,,,503
2016-05-11 21:26:00,-19.342001342773415,-19.096852461356917,0.1802511089501927,1.198807247813708,,,454
2016-05-12 14:16:00,-12.902014160156227,-13.10942657190725,0.1796697312538777,1.848383372447611,,,545
2016-05-12 15:57:00,-11.277990722656227,-11.64439030544014,0.1794840825401294,1.1202732806528672,,,314
2016-05-12 17:38:00,-12.096014404296852,-12.24358548640248,0.17868938325402253,1.1598389000951528,,,499
2016-05-12 19:19:00,-15.329992675781227,-15.302741982461953,0.18033265666672826,1.446522795776679,,,487
2016-05-12 21:00:00,-18.661993408203102,-18.397905248414162,0.18085205871047397,1.3411561847965743,,,561
2016-05-13 12:09:00,-7.824011230468727,-7.797835454997198,,0.16720437159829052,,,169
2016-05-13 13:50:00,-7.673986816406227,-7.674942439838048,0.17400000989437103,0.001005764633154784,,,137
2016-05-13 15:31:00,-7.673986816406227,-7.682404360563851,,0.020939080640380248,,,92
2016-05-13 17:12:00,-7.743994140624977,-7.74161488944236,,0.004077648440882312,,,109
2016-05-13 18:53:00,,,,,,,0
2016-05-13 20:34:00,-8.094000244140602,-8.093249870749048,,0.003995838570836996,,,119
2016-05-14 11:43:00,-8.191992187499977,-8.193174419981062,,0.0022874009109425902,,,165
2016-05-14 13:24:00,-7.937994384765602,-7.937089843749959,,0.0009879734932204782,,,125
2016-05-14 15:05:00,-7.888006591796852,-7.888289969308005,,0.0006941303069235952,,,105
2016-05-14 16:46:00,-7.893988037109352,-7.903732056744332,,0.010006237401551446,,,113
2016-05-14 18:27:00,-7.922003173828102,-7.921820068359352,,0.0013170896911081941,,,102
2016-05-14 20:08:00,-8.134008789062477,-8.130177571002662,,0.008191906406781316,,,133
2016-05-14 21:49:00,,,,,,,0
2016-05-15 11:16:00,-8.273992919921852,-8.273895089285702,,0.003267319388220187,,,175
2016-05-15 12:57:00,,,,,,,0
2016-05-15 14:38:00,-7.906011962890602,-7.906286124872963,,0.0006845981221970588,,,123
2016-05-15 16:19:00,-7.923986816406227,-7.923986816406227,,0.0,,,78
2016-05-15 18:00:00,-7.932012939453102,-7.932560661657533,,0.0008868401617238153,,,134
2016-05-15 19:41:00,,,,,,,0
2016-05-15 21:22:00,-8.402014160156227,-8.402289496527771,,0.0052485019272530435,,,180
2016-05-16 14:12:00,-7.922003173828102,-7.921245711889014,,0.0009756541746065722,,,117
2016-05-16 15:53:00,-7.906011962890602,-7.9051055908203125,,0.0010020320258947283,,,40
2016-05-16 17:34:00,-7.896002197265602,-7.896828715006507,,0.0009779489794450762,,,72
2016-05-16 19:15:00,-7.944006347656227,-7.942908779410402,,0.0020122152952645705,,,86
2016-05-16 20:56:00,-8.235998535156227,-8.235678783815274,,0.002336558643147628,,,67
2016-05-17 15:27:00,,,,,,,0
2016-05-17 17:08:00,,,,,,,0
2016-05-17 18:49:00,-12.738012695312477,-12.737167902510294,,0.0019375825273795194,,,129
2016-05-17 20:30:00,-12.120001220703102,-12.119612876137523,,0.0024173518488547945,,,91
2016-05-18 11:39:00,-8.570013427734352,-8.550968620576043,,0.15101941323450524,,,166
2016-05-18 13:20:00,,,,,,,0
2016-05-18 15:01:00,-7.949987792968727,-7.949987792968727,,0.0,,,116
2016-05-18 16:42:00,-7.732000732421852,-7.7756615590240585,,0.0546234700572624,,,118
2016-05-18 18:23:00,-7.630010986328102,-7.62987791869017,,0.0013498393285779028,,,111
2016-05-18 20:04:00,-7.734014892578102,-7.733707294766816,,0.003063761046727034,,,126
2016-05-18 21:45:00,-8.087988281249977,-8.088189697265591,,0.000604248046875,,,10
2016-05-19 11:13:00,-11.265997314453102,-10.938438876839541,0.17846977149331292,0.968800988367823,,,430
2016-05-19 12:54:00,-9.321997070312477,-9.167310609208755,0.17830561300310913,0.6102027646207162,,,517
2016-05-20 12:27:00,-9.104010009765602,-12.100483089540035,0.17839024779273244,4.220487900460326,,,492
2016-05-20 14:08:00,-7.791998291015602,-9.098674481614182,0.17808646944008374,2.187514500510157,,,532
2016-05-20 15:49:00,-7.609991455078102,-7.8480155889134835,0.17800000309944153,0.5557487056837521,,,548
2016-05-20 17:30:00,-10.484014892578102,-10.379401652018203,0.17800000309944153,0.5970877783816637,,,540
2016-05-20 19:11:00,-11.829992675781227,-12.118927251076173,0.17800000309944153,0.7000390501183246,,,490
2016-05-20 20:52:00,-14.720007324218727,-14.811411522945605,0.17848352056283218,1.0216933130436874,,,546
2016-05-21 12:01:00,-9.678015136718727,-9.654190911187015,0.17811481814693522,0.44738673168740556,,,540
2016-05-21 13:42:00,-8.332006835937477,-8.350284592648734,0.17800000309944153,0.29566822006838944,,,564
2016-05-21 15:23:00,-11.17900695800779,-11.235491007628752,0.1780034874270602,0.5529088043226406,,,574
2016-05-21 17:04:00,-9.604010009765602,-9.334624163965145,0.17810653252495112,0.6274079067273235,,,582
2016-05-21 18:45:00,-11.811987304687477,-11.676944231631126,0.17800000309944153,0.5624265934995399,,,536
2016-05-21 20:26:00,-14.022009277343727,-13.611194249684218,0.17835928526467193,0.8700627167007539,,,501
2016-05-22 11:35:00,-9.344000244140602,-9.22250957954219,0.17800000309944153,0.6063275244914537,,,492
2016-05-22 13:16:00,-7.698004150390602,-7.6933731079101335,0.1780147090115968,0.319477745210753,,,544
2016-05-22 14:57:00,-7.009985351562477,-7.250228185238996,0.17801449588243512,0.5863760017412047,,,552
2016-05-22 16:38:00,-9.031988525390602,-8.95540809831067,0.17800000309944153,0.8343783807524943,,,573
2016-05-22 18:19:00,-10.888006591796852,-10.810630717421986,0.17801136675883422,0.32360313393109913,,,528
2016-05-22 20:00:00,-11.919989013671852,-11.904534295592612,0.17855757992677015,0.1404148620289538,,,495
2016-05-22 21:41:00,-13.298010253906227,-13.305458251953098,0.17800000309944153,0.08858842160114377,,,375
2016-05-23 11:09:00,-15.444006347656227,-15.446857170733892,0.17860215485736888,0.07894881640848195,,,279
2016-05-23 12:50:00,-14.858007812499977,-14.876611801965396,0.17876525418815684,0.06682472148580787,,,541
2016-05-23 14:31:00,-14.583990478515602,-14.580493764029995,0.17800378382543985,0.08483982806841045,,,529
2016-05-23 16:12:00,-14.795996093749977,-14.867807510524074,0.17849320798244292,0.21351101795840308,,,515
2016-05-23 17:53:00,-15.194006347656227,-15.183709629425437,0.17846217172521267,0.1090895607226257,,,489
2016-05-23 19:34:00,-15.455999755859352,-15.396536010462853,0.17800000309944153,0.3616611005702554,,,437
2016-05-23 21:15:00,-14.397985839843727,-14.495568237304667,0.17826800364255904,1.5369299074461,,,500
2016-05-24 12:24:00,-9.048010253906227,-9.309552408057868,0.1781291618739089,1.841565591396744,,,511
2016-05-24 14:05:00,-6.514013671874977,-6.6274495944578575,0.17800000309944153,0.9032570997211438,,,527
