datetime,lst_median_C,lst_mean_C,lst_mean_uncertainty,lst_std,bootstrap_ci_lower,bootstrap_ci_upper,n_valid_pixels
2016-04-19 14:12:00,-14.745993041992165,-14.144956145415392,0.18137838577365015,2.7951912712209253,,,222
2016-04-19 15:53:00,-16.311987304687477,-16.113309236852103,0.18166830016345512,2.4907654007001354,,,205
2016-04-19 17:34:00,-18.492010498046852,-18.50973806548535,0.18314913130904498,1.7949523337577016,,,228
2016-04-19 19:15:00,-22.52300109863279,-22.067753696441628,0.18131250841543078,1.908347074912384,,,32
2016-04-19 20:56:00,-23.049993896484352,-23.065567315143056,0.183086967986563,1.8730628809917045,,,92
2016-04-20 12:05:00,-15.000006103515602,-14.499392320257584,0.17400000989437103,2.17368764513156,,,249
2016-04-20 13:46:00,-13.873999023437477,-13.355904332602847,0.18182114505670904,1.9550768566567076,,,246
2016-04-20 15:27:00,-13.918005371093727,-13.732363691486285,0.18188525241662246,1.9511353652419074,,,244
2016-04-20 17:08:00,-15.480017089843727,-15.368027552484932,0.1813246826459835,2.0077494157625178,,,231
2016-04-20 18:49:00,-17.799993896484352,-18.770397949218733,0.18000000715255737,1.188497386764039,,,10
2016-04-20 20:30:00,-21.929998779296852,-21.201437377929665,0.1823098705687993,1.426584309684508,,,71
2016-04-21 11:39:00,-16.280004882812477,-16.881603762524264,0.17400000989437103,1.7207494404831603,,,177
2016-04-21 13:20:00,-13.448004150390602,-13.313476687061495,0.18168163901689102,1.507231032414141,,,245
2016-04-21 15:01:00,-13.224005126953102,-12.887675536571578,0.18187665886815949,1.7616459203005739,,,227
2016-04-21 16:42:00,-13.596014404296852,-13.721651257966698,0.18104386682573118,1.8280917083443946,,,228
2016-04-21 18:23:00,-16.471990966796852,-16.366962077830067,0.18148515550511898,1.8646445134352287,,,202
2016-04-21 20:04:00,-18.410009765624977,-18.54271948472507,0.18226416268438664,1.3272721831585024,,,53
2016-04-21 21:45:00,-21.851995849609352,-21.63808204964414,0.18246576557420705,1.3873484916615284,,,73
2016-04-22 11:13:00,-14.157995605468727,-13.983126340593572,0.17400000989437103,1.5798814359428797,,,112
2016-04-22 12:54:00,-12.896002197265602,-12.219539728523785,0.18191632522449333,2.608780063005366,,,239
2016-04-22 14:35:00,-13.165991210937477,-12.578825594635589,0.1813765250236882,2.4903937001833536,,,247
2016-04-22 16:16:00,-14.755987548828102,-14.670196007900529,0.18062295764684677,2.0463988014958874,,,122
2016-04-22 17:57:00,-18.927999877929665,-18.430213205437894,0.18063158581131383,1.3027386470508966,,,19
2016-04-22 19:38:00,,,,,,,0
2016-04-22 21:19:00,-20.880010986328102,-20.983621797107503,0.18200001120567322,0.7599922718962259,,,21
2016-04-23 12:27:00,-11.441992187499977,-10.808767157392538,0.17400000989437103,3.2254540326696257,,,253
2016-04-23 14:08:00,-12.541998291015602,-11.453570935955156,0.18011300055320653,2.896938128890235,,,177
2016-04-23 15:49:00,-10.255987548828102,-10.270672148776157,0.1806474050689984,1.67465686820786,,,173
2016-04-23 17:30:00,-11.265997314453102,-11.340857318269059,0.18101681255492844,1.2318643720330873,,,238
2016-04-23 19:11:00,-14.601995849609352,-14.601995849609352,0.18000000715255737,0.0,,,1
2016-04-23 20:52:00,-15.948004150390602,-15.878590918368957,0.18173771559214982,1.3217150888155227,,,61
2016-04-24 12:01:00,-11.005987548828102,-10.835177734374952,0.17400000989437103,1.7890210377932894,,,250
2016-04-24 13:42:00,-10.294012451171852,-10.036828223695125,0.18087660359575394,1.6946688586670877,,,235
2016-04-24 15:23:00,-11.482000732421852,-11.435888273819614,0.1811739208905593,1.3781176630796765,,,230
2016-04-24 17:04:00,-12.100012207031227,-11.932970583816427,0.18097738267609437,1.603589051184958,,,221
2016-04-24 18:45:00,-13.610998535156227,-13.452244108866864,0.18064228348373398,1.2933037553268698,,,246
2016-04-24 20:26:00,-14.926000976562477,-15.121547907048978,0.17990909787741574,0.8297332675813885,,,22
2016-04-25 11:35:00,-11.001989746093727,-11.029602840290693,0.17400000989437103,2.0336006428439393,,,201
2016-04-25 13:16:00,-14.000006103515602,-13.586265733506934,0.1839111175802019,1.9317489815904603,,,45
2016-04-25 14:57:00,-12.143988037109352,-11.876859817177433,0.18124464173429514,1.8459439436947562,,,233
2016-04-25 16:38:00,-12.052008056640602,-12.079913795600476,0.18089831184785246,1.5683315255575758,,,236
2016-04-25 18:19:00,-14.922003173828102,-15.139463292964365,0.1821524732048736,1.7154844742522544,,,223
2016-04-25 20:00:00,,,,,,,0
2016-04-25 21:41:00,-16.850012207031227,-16.88751068115232,0.18300001323223114,0.06494926238404107,,,4
2016-04-26 11:09:00,,,,,,,0
2016-04-26 12:50:00,-12.859991455078102,-12.550624009429384,0.18158470607194743,2.6588878092650736,,,183
2016-04-26 14:31:00,-22.43199768066404,-22.289877319335915,0.18118750769644976,0.999329999975632,,,32
2016-04-26 16:12:00,-23.746008300781227,-23.513002777099587,0.18200000748038292,0.7930208504095768,,,4
2016-04-26 17:53:00,-16.224005126953102,-16.116678243287822,0.184563386818053,0.945884671863253,,,71
2016-04-26 19:34:00,,,,,,,0
2016-04-26 21:15:00,-23.436010742187477,-23.15806986490884,0.1826666792233785,0.6768427007698237,,,30
2016-04-27 12:24:00,-9.474005126953102,-9.083625397858782,0.17400000989437103,1.8898243619377169,,,243
2016-04-27 14:05:00,-9.112005615234352,-9.098432832605681,0.1805254965436225,2.106183002735115,,,255
2016-04-27 15:46:00,-9.295996093749977,-9.553158590096189,0.18073470120121832,2.0343809241066384,,,147
2016-04-27 17:27:00,-12.242010498046852,-12.020843584445402,0.181639491680354,1.253050035111512,,,233
2016-04-27 19:08:00,-13.078009033203102,-12.86356552814749,0.1806995956986039,1.1528464635762197,,,243
2016-04-27 20:49:00,,,,,,,0
2016-04-28 11:58:00,-8.816015624999977,-7.95877698588572,0.17400000989437103,3.295003489817962,,,234
2016-04-28 13:39:00,-7.186010742187477,-6.432196159649607,0.1796842170389075,2.349311919977266,,,266
2016-04-28 15:20:00,-6.092016601562477,-5.964248100159637,0.1801825472050243,2.134399311390273,,,252
2016-04-28 17:01:00,-7.489996337890602,-7.120299353966345,0.18045299888676047,2.0542391599297276,,,234
2016-04-28 18:41:00,-9.828009033203102,-9.86609415534798,0.181007640678009,1.6127313099036733,,,262
2016-04-28 20:22:00,-11.403997802734352,-11.29616105363175,0.1798918988253619,1.5443917121775452,,,37
2016-04-29 11:31:00,-6.071997070312477,-5.45742303256327,0.17400000989437103,2.4590636965793484,,,232
2016-04-29 13:12:00,-5.452001953124977,-5.023991105363166,0.1796973038364101,2.416294196990547,,,185
2016-04-29 14:53:00,-4.403997802734352,-4.129130566604715,0.17991057601643773,2.129328385608315,,,246
2016-04-29 16:34:00,-5.316015624999977,-5.828067257529767,0.1798684279385366,2.1955443828597914,,,152
2016-04-29 18:15:00,-7.083990478515602,-7.265568051779326,0.18022908244101488,1.4937061029894876,,,227
2016-04-29 19:56:00,,,,,,,0
2016-04-29 21:37:00,,,,,,,0
2016-05-01 12:20:00,-11.949987792968727,-11.197688151514797,0.17400000989437103,3.5859511105691495,,,172
2016-05-01 14:01:00,-7.428015136718727,-7.312262128747022,0.1805652245555235,1.4186883504745662,,,184
2016-05-01 15:42:00,-8.376013183593727,-7.545328130954601,0.17977561630853792,2.4064356581289643,,,205
2016-05-01 17:23:00,-9.661993408203102,-8.940220427931365,0.18006140993613945,2.1049138938663035,,,228
2016-05-01 19:04:00,-10.489996337890602,-9.877470183468233,0.1796064320577675,1.469211734832333,,,249
2016-05-01 20:45:00,-12.402014160156227,-12.402014160156227,0.18000000715255737,0.0,,,5
2016-05-02 11:54:00,-12.169989013671852,-11.823727460382088,0.17400000989437103,0.939710067453321,,,211
2016-05-02 13:35:00,-9.952001953124977,-9.304309775612523,0.18079091547565027,2.0374126302198685,,,220
2016-05-02 15:16:00,-9.303991699218727,-8.879672033809925,0.18002913306349688,1.805139323963275,,,206
2016-05-02 16:57:00,-9.044012451171852,-9.011117966830966,0.18013974458109344,1.1715774562718473,,,229
2016-05-02 18:38:00,-7.996008300781227,-8.260735585738189,0.18023674214372828,1.544966425029248,,,245
2016-05-02 20:19:00,-8.194006347656227,-8.07211109370138,0.1803383162958705,1.1387065532674387,,,201
2016-05-02 22:00:00,,,,,,,0
2016-05-03 11:28:00,-10.616003417968727,-11.245297513433457,0.17400000989437103,1.9489961018210553,,,213
2016-05-03 13:09:00,-12.388006591796852,-11.412109273696785,0.18085477943242337,2.4936699354294154,,,241
2016-05-03 14:50:00,-12.892004394531227,-12.588792317708283,0.1815644511911604,1.8445000610753155,,,225
2016-05-03 16:31:00,-12.388998413085915,-11.514276754445007,0.18039081100074725,2.5207341694863072,,,174
2016-05-03 18:12:00,-11.092016601562477,-10.684597223455228,0.18145455182953316,1.2099977287422503,,,44
2016-05-03 19:53:00,-11.98100891113279,-11.462784830729163,0.1810000091791153,1.1209750037822686,,,18
2016-05-03 21:34:00,,,,,,,0
2016-05-04 12:42:00,-13.433996582031227,-13.314818588568244,0.18133333943733554,1.199209037692511,,,147
2016-05-04 14:23:00,-14.997991943359352,-14.940480143229138,0.18190222912364537,1.0079317186003942,,,225
2016-05-04 16:04:00,-13.601995849609352,-13.21591743522589,0.18012588059568738,2.3040422449615336,,,143
2016-05-04 17:45:00,-13.978002929687477,-13.89654319069598,0.18054546144875613,1.2429166062828576,,,11
2016-05-04 19:26:00,,,,,,,0
2016-05-04 21:07:00,,,,,,,0
2016-05-05 12:16:00,-12.604010009765602,-12.500545247395792,0.17400000989437103,0.8282648510985074,,,114
