,file,datetime,n_valid_pixels,lst_mean_C,lst_median_C,lst_std
43,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408032015145640_20250808030803_SKT.tif,2015-08-03 14:56:40,4677,5.127198696136475,5.1500244140625,0.3922043442726135
44,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408042001004816_20250210203620_SKT.tif,2001-08-04 00:48:16,5344,4.295932292938232,4.350006103515625,0.4850557744503021
45,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408042001004824_20250210203449_SKT.tif,2001-08-04 00:48:24,1169,3.960875988006592,4.25,0.8539106845855713
46,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408072014150147_20250801044119_SKT.tif,2014-08-07 15:01:47,358,3.5810189247131348,3.850006103515625,0.8615076541900635
47,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408082002145042_20250225063857_SKT.tif,2002-08-08 14:50:42,784,3.918379545211792,4.1500244140625,0.9061409831047058
48,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408112023143453_20250929160437_SKT.tif,2023-08-11 14:34:53,5355,5.365138530731201,5.350006103515625,0.5775337219238281
49,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408132004144847_20250330175401_SKT.tif,2004-08-13 14:48:47,2293,5.614774227142334,5.550018310546875,0.5762386918067932
50,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408142016144959_20250815110608_SKT.tif,2016-08-14 14:49:59,1208,4.029151916503906,4.1500244140625,0.6622973084449768
51,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408212019150124_20250904222038_SKT.tif,2019-08-21 15:01:24,795,4.155672550201416,4.1500244140625,0.36601632833480835
52,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00408232020150129_20250910233958_SKT.tif,2020-08-23 15:01:29,1349,4.533629417419434,4.550018310546875,0.4925745725631714
53,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409042021145123_20250917115225_SKT.tif,2021-09-04 14:51:23,100,5.452010631561279,5.350006103515625,0.5598166584968567
54,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409042021145132_20250917120425_SKT.tif,2021-09-04 14:51:32,1638,5.092868804931641,5.050018310546875,0.4136795401573181
55,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409112015150211_20250808202655_SKT.tif,2015-09-11 15:02:11,5351,4.809664249420166,4.95001220703125,0.6244979500770569
56,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409122018145637_20250829145150_SKT.tif,2018-09-12 14:56:37,105,4.082393169403076,4.1500244140625,0.26021894812583923
57,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409122018145646_20250829145717_SKT.tif,2018-09-12 14:56:46,5251,3.8920609951019287,3.95001220703125,0.32128089666366577
58,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409152019145504_20250905091533_SKT.tif,2019-09-15 14:55:04,87,4.241967678070068,4.1500244140625,0.29330313205718994
59,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409152019145513_20250905092305_SKT.tif,2019-09-15 14:55:13,1198,4.250512599945068,4.25,0.29084479808807373
60,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409192018150244_20250829174949_SKT.tif,2018-09-19 15:02:44,5340,3.8673346042633057,3.850006103515625,0.3912114202976227
61,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409202015145547_20250808235134_SKT.tif,2015-09-20 14:55:47,67,3.3112056255340576,3.350006103515625,0.3867032825946808
62,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409202015145556_20250809000128_SKT.tif,2015-09-20 14:55:56,1923,3.237687587738037,3.25,0.45227715373039246
63,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409212013150138_20250725225658_SKT.tif,2013-09-21 15:01:38,5349,4.342178821563721,4.45001220703125,0.5193295478820801
64,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409222019150115_20250905115001_SKT.tif,2019-09-22 15:01:15,5352,4.045639991760254,4.1500244140625,0.43479490280151367
65,C:\Users\Lenovo\Documents\GEUS_internship\LWST_estimation_project\ASTER08_LSWT\data\AST_08_00409272021145712_20250917210515_SKT.tif,2021-09-27 14:57:12,5352,3.7613909244537354,3.850006103515625,0.5515260696411133
